tpep_pickup_datetime,total_pickups,avg_duration_minutes,avg_distance_miles,avg_fare_amount,avg_total_amount,avg_speed_mph,hour_of_day,day_of_week,is_weekend
2023-01-01 00:00:00,4808,14.8830595,3.3303888,18.621582,27.105661,12.807342,0,6,1
2023-01-01 01:00:00,5017,14.492435,3.1852143,17.989498,26.427958,12.745664,1,6,1
2023-01-01 02:00:00,4382,13.35213,3.2060976,17.34627,25.658936,13.776008,2,6,1
2023-01-01 03:00:00,3317,13.032398,3.3805487,17.836658,26.106468,14.614969,3,6,1
2023-01-01 04:00:00,2125,13.232863,3.8337975,19.4612,27.84175,15.86773,4,6,1
2023-01-01 05:00:00,968,14.127514,5.096591,24.259298,33.0803,18.745941,5,6,1
2023-01-01 06:00:00,761,14.751642,6.530105,28.664864,38.13904,22.623901,6,6,1
2023-01-01 07:00:00,914,13.824891,6.3760614,28.08455,37.141598,23.179832,7,6,1
2023-01-01 08:00:00,1039,13.434585,6.0701637,26.935833,36.190964,22.55372,8,6,1
2023-01-01 09:00:00,1514,11.923734,4.6117306,21.45304,29.708117,19.265787,9,6,1
2023-01-01 10:00:00,2488,12.477867,4.872701,22.721382,31.600784,19.352783,10,6,1
2023-01-01 11:00:00,3032,12.472427,4.1412334,20.481134,28.603912,16.78236,11,6,1
2023-01-01 12:00:00,3497,13.1970215,4.171773,21.003231,29.353065,16.125618,12,6,1
2023-01-01 13:00:00,3723,14.394395,4.323567,21.873508,30.36928,15.243573,13,6,1
2023-01-01 14:00:00,3964,16.820812,4.768781,23.792248,32.815014,14.443829,14,6,1
2023-01-01 15:00:00,4018,17.431507,4.7650623,23.816694,32.82435,13.924258,15,6,1
2023-01-01 16:00:00,3958,18.632113,4.744214,24.352266,33.405483,13.12709,16,6,1
2023-01-01 17:00:00,3854,18.022799,4.5387077,23.285519,32.368668,13.164208,17,6,1
2023-01-01 18:00:00,3481,17.091549,4.3818526,22.807354,31.756052,13.658011,18,6,1
2023-01-01 19:00:00,3249,16.694973,4.6543646,23.174547,32.068626,14.570196,19,6,1
2023-01-01 20:00:00,2717,15.6557,4.5196285,22.556868,32.24671,15.063574,20,6,1
2023-01-01 21:00:00,2616,15.04073,4.691479,22.536123,32.28256,15.859243,21,6,1
2023-01-01 22:00:00,2477,15.704063,6.0050225,26.667522,37.46029,19.266478,22,6,1
2023-01-01 23:00:00,1910,15.267085,6.251471,27.586334,37.996727,20.61713,23,6,1
2023-01-02 00:00:00,1196,13.945429,5.7951,25.384363,35.566486,21.01479,0,0,0
2023-01-02 01:00:00,704,12.967471,5.2691336,23.437897,32.855186,20.448055,1,0,0
2023-01-02 02:00:00,403,11.795616,4.255881,20.41737,28.714962,18.66268,2,0,0
2023-01-02 03:00:00,345,13.337198,5.9653916,26.623478,37.035393,22.119455,3,0,0
2023-01-02 04:00:00,301,14.1710415,6.1685715,27.917608,38.420033,22.042446,4,0,0
2023-01-02 05:00:00,346,17.119364,8.247023,36.06445,48.039425,25.322636,5,0,0
2023-01-02 06:00:00,719,16.925476,8.39,35.912518,47.799805,25.564428,6,0,0
2023-01-02 07:00:00,1073,13.969494,6.3947625,27.971481,37.583904,22.752773,7,0,0
2023-01-02 08:00:00,1429,12.884582,5.2753325,24.007158,33.162647,20.251883,8,0,0
2023-01-02 09:00:00,2191,12.547589,4.827576,22.541761,31.575115,19.02479,9,0,0
2023-01-02 10:00:00,2943,12.231736,4.2578936,20.235886,28.88363,17.30895,10,0,0
2023-01-02 11:00:00,3467,12.694977,4.0122123,19.874157,28.088724,15.696419,11,0,0
2023-01-02 12:00:00,4066,12.620213,3.6635883,18.801163,26.65512,14.468138,12,0,0
2023-01-02 13:00:00,4559,13.890422,4.040318,20.313437,28.761496,14.236228,13,0,0
2023-01-02 14:00:00,4888,16.352703,4.5013647,22.36486,30.988962,13.529883,14,0,0
2023-01-02 15:00:00,4966,16.779306,4.396414,22.17361,31.015673,13.181694,15,0,0
2023-01-02 16:00:00,4794,16.776136,4.4095035,22.199335,31.36733,13.166877,16,0,0
2023-01-02 17:00:00,4767,16.109198,4.21468,21.570395,30.741064,13.237891,17,0,0
2023-01-02 18:00:00,4094,14.617314,4.064436,20.469883,29.41386,13.971295,18,0,0
2023-01-02 19:00:00,3708,14.33608,4.5132337,21.693394,31.416578,15.921522,19,0,0
2023-01-02 20:00:00,3401,14.465275,4.947965,22.972437,33.00812,16.613977,20,0,0
2023-01-02 21:00:00,3095,14.044669,4.861722,22.550533,32.32413,16.774803,21,0,0
2023-01-02 22:00:00,2591,14.763489,5.7249093,25.2313,35.274223,18.598442,22,0,0
2023-01-02 23:00:00,1717,15.190332,6.645434,28.694525,39.866535,21.980618,23,0,0
2023-01-03 00:00:00,1225,15.656014,7.465208,31.065798,43.114296,24.87389,0,1,0
2023-01-03 01:00:00,700,16.474524,8.251157,34.311714,46.41523,25.844624,1,1,0
2023-01-03 02:00:00,372,14.12724,6.6472044,29.320698,38.953495,24.054415,2,1,0
2023-01-03 03:00:00,270,15.881604,7.6621113,34.18722,45.38752,24.980778,3,1,0
2023-01-03 04:00:00,228,16.199268,7.4372807,33.44101,44.192806,24.453232,4,1,0
2023-01-03 05:00:00,598,15.172269,6.100468,26.87224,36.56196,20.20162,5,1,0
2023-01-03 06:00:00,1684,16.547476,5.0389547,23.323694,31.623901,15.621496,6,1,0
2023-01-03 07:00:00,3060,14.184624,3.3593235,17.67755,25.073864,12.533306,7,1,0
2023-01-03 08:00:00,4108,15.246307,3.411721,18.696009,26.54767,11.394749,8,1,0
2023-01-03 09:00:00,4255,14.50575,3.498188,18.639414,26.755196,12.0515375,9,1,0
2023-01-03 10:00:00,5017,14.815408,3.1977577,17.959991,25.67321,10.700058,10,1,0
2023-01-03 11:00:00,5096,15.385005,3.0226707,17.853336,25.432728,10.0095415,11,1,0
2023-01-03 12:00:00,4829,14.535069,3.0391884,17.552145,25.077404,10.536582,12,1,0
2023-01-03 13:00:00,4993,15.9756565,3.6481593,19.834978,27.96303,11.356243,13,1,0
2023-01-03 14:00:00,5279,17.604404,4.0343056,21.322405,29.615324,11.220079,14,1,0
2023-01-03 15:00:00,5394,17.481453,3.860443,20.827301,29.176666,10.871362,15,1,0
2023-01-03 16:00:00,5303,17.402319,4.069087,21.23893,32.559677,11.516611,16,1,0
2023-01-03 17:00:00,5629,15.412136,3.5465145,18.974152,29.816442,11.465408,17,1,0
2023-01-03 18:00:00,5552,13.610101,3.3242455,17.595964,28.306444,12.405072,18,1,0
2023-01-03 19:00:00,4778,13.474313,4.156846,20.00849,31.451733,15.035079,19,1,0
2023-01-03 20:00:00,3644,13.327918,4.349923,20.78798,30.4572,15.882509,20,1,0
2023-01-03 21:00:00,3497,13.251453,4.294478,20.629768,30.172966,16.371643,21,1,0
2023-01-03 22:00:00,2735,13.676271,4.810541,22.415503,32.002678,17.609226,22,1,0
2023-01-03 23:00:00,2179,15.409514,6.375457,27.712769,39.16013,20.887926,23,1,0
2023-01-04 00:00:00,1478,18.179995,7.67067,32.165543,43.956985,22.595032,0,2,0
2023-01-04 01:00:00,618,14.514617,6.309822,27.48204,37.60958,22.157333,1,2,0
2023-01-04 02:00:00,353,15.371719,6.3701696,27.311728,36.810593,21.479137,2,2,0
2023-01-04 03:00:00,211,13.814929,5.5938864,24.39052,33.74839,20.858973,3,2,0
2023-01-04 04:00:00,224,15.138392,6.788661,29.40357,39.71277,23.13297,4,2,0
2023-01-04 05:00:00,539,14.63522,5.818868,25.436548,34.61696,20.319717,5,2,0
2023-01-04 06:00:00,1470,13.406939,4.092252,19.3493,27.1703,15.633002,6,2,0
2023-01-04 07:00:00,3116,16.105488,3.9257832,19.942366,27.741222,12.871462,7,2,0
2023-01-04 08:00:00,4058,14.651007,2.9184008,17.019444,24.329725,10.674559,8,2,0
2023-01-04 09:00:00,4432,14.749075,3.2260516,18.136581,26.06937,11.361931,9,2,0
2023-01-04 10:00:00,4493,15.265089,3.4147606,18.894072,26.901665,11.335252,10,2,0
2023-01-04 11:00:00,4564,14.753023,2.9201183,17.481901,24.995901,10.5442705,11,2,0
2023-01-04 12:00:00,4960,14.46759,2.9722478,17.505604,25.047295,10.72314,12,2,0
2023-01-04 13:00:00,5215,14.733842,3.3096356,18.454958,26.352154,11.339052,13,2,0
2023-01-04 14:00:00,5686,16.376614,3.7251353,20.194952,28.294323,11.208865,14,2,0
2023-01-04 15:00:00,6023,16.324606,3.4434285,19.326498,27.208176,10.470925,15,2,0
2023-01-04 16:00:00,6558,16.981983,3.442984,19.495007,30.326042,10.207259,16,2,0
2023-01-04 17:00:00,6512,16.007666,3.1258924,18.098516,28.668896,10.0153885,17,2,0
2023-01-04 18:00:00,7632,14.181444,2.9061754,16.81213,27.037167,10.820816,18,2,0
2023-01-04 19:00:00,6372,13.524304,3.6355479,18.541275,29.384245,13.450349,19,2,0
2023-01-04 20:00:00,4392,12.867183,3.8687613,18.989162,28.196264,15.022744,20,2,0
2023-01-04 21:00:00,4187,12.955174,4.0148244,19.51008,28.72184,15.783101,21,2,0
2023-01-04 22:00:00,3602,13.106681,3.9632123,19.534147,28.564964,15.770799,22,2,0
2023-01-04 23:00:00,2703,14.981298,5.5401073,24.599705,34.758183,18.74694,23,2,0
2023-01-05 00:00:00,1628,14.975706,6.003286,26.42672,36.75807,20.449692,0,3,0
2023-01-05 01:00:00,744,14.187075,5.4962363,24.407393,33.89281,19.624998,1,3,0
2023-01-05 02:00:00,445,12.427229,4.7084045,21.037079,29.776022,19.376,2,3,0
2023-01-05 03:00:00,292,13.852911,5.526096,24.76096,33.530685,20.265182,3,3,0
2023-01-05 04:00:00,261,15.840676,7.020383,31.278353,42.01314,23.488853,4,3,0
2023-01-05 05:00:00,512,14.650195,5.944043,25.66504,35.304493,20.35238,5,3,0
2023-01-05 06:00:00,1526,14.0085745,4.2518544,19.994154,27.860386,15.706144,6,3,0
2023-01-05 07:00:00,3270,14.674429,3.3277798,17.703823,25.17181,12.2842655,7,3,0
2023-01-05 08:00:00,4213,13.773198,2.680769,16.047543,23.157444,10.490889,8,3,0
2023-01-05 09:00:00,4772,14.415595,2.8536148,16.834158,24.383453,10.588973,9,3,0
2023-01-05 10:00:00,4724,15.137944,3.1062639,17.917442,25.596848,10.61574,10,3,0
2023-01-05 11:00:00,4925,15.223162,3.0939066,18.129198,25.959478,10.490488,11,3,0
2023-01-05 12:00:00,5300,14.427727,2.8293395,16.900368,24.424507,10.256216,12,3,0
2023-01-05 13:00:00,5662,14.898817,3.2940497,18.347582,26.213123,11.059755,13,3,0
2023-01-05 14:00:00,6096,16.49613,3.6404824,19.862223,28.037424,10.816301,14,3,0
2023-01-05 15:00:00,6311,16.467772,3.4114468,19.30599,27.429094,10.2767725,15,3,0
2023-01-05 16:00:00,6033,16.63437,3.4588182,19.461355,30.302128,10.494032,16,3,0
2023-01-05 17:00:00,6881,15.494516,3.0785818,17.751112,28.268942,10.203322,17,3,0
2023-01-05 18:00:00,7226,14.15844,3.0128977,17.006813,27.459873,10.870772,18,3,0
2023-01-05 19:00:00,5984,13.030557,3.2620857,17.283056,27.841719,12.821321,19,3,0
2023-01-05 20:00:00,5261,12.981619,3.6780307,18.539165,27.664152,14.360423,20,3,0
2023-01-05 21:00:00,5190,12.95675,3.6256917,18.27948,27.167366,14.468595,21,3,0
2023-01-05 22:00:00,4385,13.0267725,3.7710648,18.766933,27.700247,15.0415945,22,3,0
2023-01-05 23:00:00,3402,13.515148,4.518351,21.21366,30.66954,17.158447,23,3,0
2023-01-06 00:00:00,2061,12.887271,4.4055457,20.658224,29.715342,17.855885,0,4,0
2023-01-06 01:00:00,1052,12.008793,3.8072052,18.59,26.989515,16.804987,1,4,0
2023-01-06 02:00:00,509,11.230419,3.0356188,15.56444,23.325403,15.241539,2,4,0
2023-01-06 03:00:00,308,13.628897,4.6787014,22.467793,31.402405,18.029097,3,4,0
2023-01-06 04:00:00,269,13.94461,5.287546,24.925278,34.54156,19.914833,4,4,0
2023-01-06 05:00:00,569,15.5686,6.206292,26.874166,36.984886,20.271147,5,4,0
2023-01-06 06:00:00,1350,14.897061,4.7012815,22.144444,30.509253,15.948478,6,4,0
2023-01-06 07:00:00,2896,14.554545,3.343833,17.835857,25.450872,12.341384,7,4,0
2023-01-06 08:00:00,3784,14.279092,2.9371328,16.822174,24.208538,10.727966,8,4,0
2023-01-06 09:00:00,4186,14.1466,3.018624,17.2253,24.92037,10.916206,9,4,0
2023-01-06 10:00:00,4537,14.735083,3.0372274,17.429932,24.983109,10.589934,10,4,0
2023-01-06 11:00:00,4689,14.681344,3.061043,17.550055,25.251139,10.684833,11,4,0
2023-01-06 12:00:00,4899,14.347904,3.0533252,17.276587,24.886282,10.910574,12,4,0
2023-01-06 13:00:00,5308,14.702286,3.1616223,17.780548,25.61264,10.953146,13,4,0
2023-01-06 14:00:00,6335,16.846899,3.4268491,19.304483,27.450539,10.175858,14,4,0
2023-01-06 15:00:00,6136,16.80263,3.3410823,19.16661,27.234362,10.084941,15,4,0
2023-01-06 16:00:00,5925,16.147297,3.376027,19.03751,29.771343,10.455327,16,4,0
2023-01-06 17:00:00,6724,15.017665,2.9542222,17.218428,27.651373,10.196614,17,4,0
2023-01-06 18:00:00,6818,13.536487,2.7874024,16.24538,26.539925,10.821696,18,4,0
2023-01-06 19:00:00,6579,13.221252,3.075168,16.875437,27.323156,11.981174,19,4,0
2023-01-06 20:00:00,5233,13.437621,3.3171222,17.740034,26.480112,12.56796,20,4,0
2023-01-06 21:00:00,5474,13.208526,3.411571,17.863829,26.714191,13.315747,21,4,0
2023-01-06 22:00:00,5689,13.171145,3.2273264,17.431131,26.117266,13.134822,22,4,0
2023-01-06 23:00:00,5176,13.116892,3.6093082,18.35423,27.194029,14.388975,23,4,0
2023-01-07 00:00:00,4455,11.758627,2.9942043,15.92853,24.194345,13.936279,0,5,1
2023-01-07 01:00:00,3668,11.100418,2.874643,15.28127,23.302011,14.355007,1,5,1
2023-01-07 02:00:00,2592,11.003916,2.9114392,15.43681,23.334135,14.843534,2,5,1
2023-01-07 03:00:00,1570,11.162568,3.2792356,16.586433,24.63265,16.118685,3,5,1
2023-01-07 04:00:00,745,12.669575,4.539154,21.65973,30.715195,18.654085,4,5,1
2023-01-07 05:00:00,437,15.196606,6.963936,30.189474,40.650047,23.575125,5,5,1
2023-01-07 06:00:00,743,13.849035,6.4337015,27.835007,37.289516,22.353327,6,5,1
2023-01-07 07:00:00,1305,12.412044,5.0893025,23.144814,31.9796,20.085537,7,5,1
2023-01-07 08:00:00,1926,11.481551,4.2130527,19.909933,27.831459,18.118929,8,5,1
2023-01-07 09:00:00,2972,10.677568,3.1496837,16.16756,23.643307,15.370243,9,5,1
2023-01-07 10:00:00,3891,10.854048,2.9180546,15.525742,22.821457,14.17208,10,5,1
2023-01-07 11:00:00,4645,11.444345,2.7470505,15.390053,22.450138,12.861502,11,5,1
2023-01-07 12:00:00,5337,12.142614,2.8017519,15.914048,23.265182,12.279899,12,5,1
2023-01-07 13:00:00,5786,13.2731905,2.9898202,16.916574,24.399416,11.897616,13,5,1
2023-01-07 14:00:00,5917,14.285262,3.5133076,18.87903,26.79575,12.211615,14,5,1
2023-01-07 15:00:00,6046,14.796579,3.50892,18.947271,26.803959,11.8857355,15,5,1
2023-01-07 16:00:00,6129,15.621896,3.4196935,19.026628,26.878206,11.302669,16,5,1
2023-01-07 17:00:00,6183,15.603067,3.1737876,18.18904,25.872677,10.574804,17,5,1
2023-01-07 18:00:00,6224,14.798208,3.0163624,17.431797,24.84105,10.682606,18,5,1
2023-01-07 19:00:00,6323,14.762324,3.1313696,17.809963,25.420664,11.086814,19,5,1
2023-01-07 20:00:00,5335,14.511843,3.4092464,18.414696,27.107235,12.078732,20,5,1
2023-01-07 21:00:00,5458,14.246891,3.4364183,18.505676,27.354935,12.575298,21,5,1
2023-01-07 22:00:00,6024,13.868001,3.4633949,18.390223,27.200184,13.179488,22,5,1
2023-01-07 23:00:00,5318,13.4281845,3.3718822,17.76545,26.361135,13.441743,23,5,1
2023-01-08 00:00:00,4913,12.397158,3.2617729,17.058191,25.472681,14.059703,0,6,1
2023-01-08 01:00:00,4040,11.251774,2.7951386,15.168069,23.310432,14.038416,1,6,1
2023-01-08 02:00:00,3006,11.239404,2.9605489,15.672774,23.699436,14.815637,2,6,1
2023-01-08 03:00:00,1829,11.127064,3.111323,16.011776,24.025785,15.533984,3,6,1
2023-01-08 04:00:00,929,12.318604,4.0466847,19.467169,28.143133,17.57289,4,6,1
2023-01-08 05:00:00,448,15.527864,7.422076,31.821207,42.890602,24.473558,5,6,1
2023-01-08 06:00:00,701,15.366286,7.67311,33.456062,43.89154,25.378283,6,6,1
2023-01-08 07:00:00,1056,13.3283615,6.250833,27.984528,37.655975,23.08355,7,6,1
2023-01-08 08:00:00,1579,11.284082,4.4156046,20.525967,28.941109,19.46729,8,6,1
2023-01-08 09:00:00,2416,10.959803,3.7671647,18.159748,25.957487,17.32825,9,6,1
2023-01-08 10:00:00,3681,11.186856,3.5459793,17.61423,25.32314,15.874245,10,6,1
2023-01-08 11:00:00,4191,11.226688,3.0272274,16.043402,23.453915,13.889746,11,6,1
2023-01-08 12:00:00,4964,12.379324,3.350113,17.6208,25.609673,13.672182,12,6,1
2023-01-08 13:00:00,5188,13.866799,3.591014,18.917145,27.065107,12.991192,13,6,1
2023-01-08 14:00:00,5403,14.838322,3.8225617,19.964815,28.504017,12.787264,14,6,1
2023-01-08 15:00:00,5249,15.618324,4.190648,21.257307,30.10912,13.16899,15,6,1
2023-01-08 16:00:00,5502,15.643918,4.1221137,20.876286,29.639833,12.919879,16,6,1
2023-01-08 17:00:00,5048,16.132208,4.253928,21.329676,30.139174,13.075971,17,6,1
2023-01-08 18:00:00,4566,14.016784,3.698791,19.003887,27.34293,13.223984,18,6,1
2023-01-08 19:00:00,3991,14.063029,4.437893,21.349886,30.06377,15.382097,19,6,1
2023-01-08 20:00:00,3479,13.871855,4.655243,21.813623,31.664877,16.427473,20,6,1
2023-01-08 21:00:00,3439,14.21371,5.212524,23.690958,34.286327,18.276724,21,6,1
2023-01-08 22:00:00,2461,14.619275,6.0185657,26.880453,37.701557,20.345713,22,6,1
2023-01-08 23:00:00,1959,15.61237,6.965314,29.561436,41.08043,22.86338,23,6,1
2023-01-09 00:00:00,1185,15.294782,6.7792234,29.150894,39.50026,22.822004,0,0,0
2023-01-09 01:00:00,443,13.73258,5.1743793,23.59616,31.766771,19.7274,1,0,0
2023-01-09 02:00:00,274,11.943431,3.8787959,18.682482,26.593613,17.352688,2,0,0
2023-01-09 03:00:00,219,13.655175,5.196986,23.519178,32.658585,20.040953,3,0,0
2023-01-09 04:00:00,235,15.321277,5.891532,26.385532,35.869278,20.550232,4,0,0
2023-01-09 05:00:00,509,13.426588,5.104597,22.518488,31.420294,19.016233,5,0,0
2023-01-09 06:00:00,1573,15.440295,4.492924,21.28117,29.372704,15.37621,6,0,0
2023-01-09 07:00:00,3157,16.675472,3.797732,19.77827,27.842503,12.433123,7,0,0
2023-01-09 08:00:00,4139,15.450601,3.073136,17.586445,25.424763,10.541352,8,0,0
2023-01-09 09:00:00,4258,14.967461,3.1372592,17.973814,25.887722,10.778338,9,0,0
2023-01-09 10:00:00,4143,15.165295,3.3972242,18.784649,26.867403,11.277064,10,0,0
2023-01-09 11:00:00,4319,14.769831,3.2081456,18.091225,25.98604,11.054753,11,0,0
2023-01-09 12:00:00,4656,14.738807,3.35334,18.487995,26.53155,11.352639,12,0,0
2023-01-09 13:00:00,4448,14.647074,3.4138534,18.421448,26.46126,11.535418,13,0,0
2023-01-09 14:00:00,5196,15.529526,3.7328868,19.722403,28.186947,11.743104,14,0,0
2023-01-09 15:00:00,5529,15.1018505,3.3708446,18.548508,26.570333,11.039022,15,0,0
2023-01-09 16:00:00,5380,15.171053,3.6355388,19.224344,30.477291,11.821733,16,0,0
2023-01-09 17:00:00,6077,15.128128,3.434879,18.534252,29.458916,11.378166,17,0,0
2023-01-09 18:00:00,5979,13.368141,3.312094,17.505117,28.330399,12.294403,18,0,0
2023-01-09 19:00:00,5177,12.312452,3.4589877,17.56009,28.386526,13.999381,19,0,0
2023-01-09 20:00:00,4275,12.260721,3.850365,18.822126,28.160522,15.5609665,20,0,0
2023-01-09 21:00:00,3822,12.280272,3.9725223,19.132315,28.480022,16.36416,21,0,0
2023-01-09 22:00:00,3084,12.8766165,4.361336,20.800583,30.096651,17.20349,22,0,0
2023-01-09 23:00:00,1903,13.529962,5.2988753,23.73626,33.865482,19.67759,23,0,0
2023-01-10 00:00:00,972,13.050086,4.8929324,22.17994,31.382008,19.563578,0,1,0
2023-01-10 01:00:00,457,13.856127,5.624573,25.13582,34.486565,20.53702,1,1,0
2023-01-10 02:00:00,240,12.393541,3.9504583,19.297916,27.178917,17.988415,2,1,0
2023-01-10 03:00:00,174,11.55498,3.8031034,19.085632,26.805115,18.041555,3,1,0
2023-01-10 04:00:00,197,13.776227,5.377259,24.09477,32.884365,21.76521,4,1,0
2023-01-10 05:00:00,528,13.591446,5.41053,24.163977,33.251347,19.83024,5,1,0
2023-01-10 06:00:00,1615,13.242404,3.9264646,18.89764,26.493053,15.290776,6,1,0
2023-01-10 07:00:00,3452,13.966324,3.0982127,17.074884,24.612585,12.121655,7,1,0
2023-01-10 08:00:00,4491,14.403714,2.6779537,16.275394,23.712257,10.020241,8,1,0
2023-01-10 09:00:00,4843,15.279118,2.9615548,17.649391,25.622929,10.164379,9,1,0
2023-01-10 10:00:00,4842,15.188414,2.93905,17.429966,25.23644,10.18633,10,1,0
2023-01-10 11:00:00,4885,15.476407,2.9514349,17.780348,25.554495,9.894433,11,1,0
2023-01-10 12:00:00,5297,14.661421,2.8551974,17.25137,24.914907,10.118888,12,1,0
2023-01-10 13:00:00,5498,14.709127,3.0713966,17.691788,25.38094,10.482063,13,1,0
2023-01-10 14:00:00,6169,16.19763,3.3670483,19.155386,27.29486,10.440923,14,1,0
2023-01-10 15:00:00,6284,15.742221,3.097478,18.102875,25.93756,9.9277315,15,1,0
2023-01-10 16:00:00,5960,15.65408,3.3614142,18.737265,29.687712,10.638241,16,1,0
2023-01-10 17:00:00,6761,14.95615,3.0053408,17.377415,28.021814,10.33016,17,1,0
2023-01-10 18:00:00,7180,13.104,2.7575793,15.939184,26.283058,11.007985,18,1,0
2023-01-10 19:00:00,6434,12.49277,3.1338158,16.696966,27.128883,12.972382,19,1,0
2023-01-10 20:00:00,5675,12.204193,3.2519174,16.968212,25.970627,14.032489,20,1,0
2023-01-10 21:00:00,5500,12.528136,3.5647237,18.007292,27.006535,14.839188,21,1,0
2023-01-10 22:00:00,4223,12.572314,3.59112,18.121265,27.119268,15.075299,22,1,0
2023-01-10 23:00:00,2564,13.789659,4.697153,21.663767,31.467777,17.380152,23,1,0
2023-01-11 00:00:00,1398,14.021244,4.7765737,21.76309,30.784412,17.32499,0,2,0
2023-01-11 01:00:00,669,11.929621,4.1261883,19.403887,27.81952,18.19169,1,2,0
2023-01-11 02:00:00,305,12.889672,4.0570493,19.670164,27.881542,17.774033,2,2,0
2023-01-11 03:00:00,222,11.586261,4.2468467,20.03108,28.345135,19.004192,3,2,0
2023-01-11 04:00:00,237,14.459072,5.8501263,27.216877,37.584137,21.518753,4,2,0
2023-01-11 05:00:00,539,13.53992,5.494082,24.430983,34.838238,20.148167,5,2,0
